ø,98.2728,16.5769,250031
ø,98.2728,16.5769,308153
ø,98.2728,16.5769,223027
ø,98.2728,16.5769,202192
ø,98.2728,16.5769,239433
ø,98.2728,16.5768,196499
ø,98.2728,16.5769,499488
ø,98.2728,16.5769,520332
ø,98.2728,16.5769,284227
ø,98.2728,16.5769,356354
ø,98.2728,16.5769,264104
ø,98.2728,16.5769,224572
ø,98.2728,16.5769,451558
ø,98.2728,16.5769,535672
ø,98.2728,16.5769,272074
ø,98.2728,16.5769,503526
ø,98.2728,16.5769,299395
ø,98.2728,16.5769,210789
ø,98.2728,16.5769,415725
ø,98.2728,16.577,201630
ø,98.2728,16.5769,250417
ø,98.2728,16.5769,341831
ø,98.2728,16.5769,304834
ø,98.2728,16.5769,295784
ø,98.2728,16.5769,240432
ø,98.2728,16.5766,176949
ø,98.2728,16.5769,865331
ø,98.2728,16.5769,638810
ø,98.2728,16.5768,180953
ø,98.2728,16.5769,311699
ø,98.2728,16.5769,245470
ø,98.2728,16.5769,486227
ø,98.2728,16.5769,333556
ø,98.2729,16.5777,178614
ø,98.2728,16.5769,443033
ø,98.2728,16.5769,284402
ø,98.2728,16.577,195921
ø,98.2728,16.5769,542466
ø,98.2728,16.577,207491
ø,98.2728,16.5769,311707
ø,98.2728,16.5769,409586
ø,98.2728,16.5769,459233
ø,98.2728,16.5769,812140
ø,98.2728,16.5769,438302
ø,98.2728,16.577,191950
ø,98.2728,16.5769,218984
ø,98.2728,16.5769,362745
ø,98.2728,16.5769,350501
ø,98.2728,16.5769,237011
ø,98.2728,16.5769,429844
ø,98.2728,16.5769,352686
ø,98.2728,16.5769,416301
ø,98.2728,16.5769,245002
ø,98.2728,16.5767,200158
ø,98.2728,16.5769,320523
ø,98.2728,16.5769,245465
ø,98.2728,16.5769,575415
ø,98.2728,16.5769,279185
ø,98.2728,16.5769,225177
ø,98.2728,16.5769,364924
ø,98.2728,16.5769,343987
ø,98.2728,16.5769,268959
ø,98.2728,16.5769,259773
ø,98.2728,16.5769,400123
ø,98.2728,16.5769,301214
ø,98.2728,16.5769,482885
ø,98.2728,16.5769,228962
ø,98.2728,16.5769,239421
ø,98.2728,16.5769,274395
ø,98.2728,16.5769,454933
ø,98.2728,16.5769,505193
ø,98.2729,16.5769,189587
ø,98.2728,16.5769,240503
ø,98.2728,16.5769,221008
ø,98.2728,16.5774,174825
ø,98.2728,16.5769,396369
ø,98.2728,16.5769,247132
ø,98.2728,16.5769,261925
ø,98.2728,16.5769,507483
ø,98.2728,16.5767,186858
ø,98.2728,16.5769,585692
ø,98.2728,16.5776,163243
ø,98.2728,16.5769,357069
ø,98.2728,16.5769,612963
ø,98.2728,16.5769,268688
ø,98.2728,16.5769,436330
ø,98.2728,16.5769,296919
ø,98.2728,16.5769,514666
ø,98.2728,16.5769,697896
ø,98.2728,16.5769,214259
ø,98.2727,16.5761,154497
ø,98.2728,16.5769,491940
ø,98.2728,16.5769,381831
ø,98.2728,16.5769,918797
ø,98.2728,16.577,210489
ø,98.2728,16.5769,379645
ø,98.2728,16.5769,259179
ø,98.2728,16.5769,255071
ø,98.2728,16.5769,402948
ø,98.2728,16.5769,589680
